product_id,category,geography,marketing_channel,return_risk_score,total_orders,total_returns,return_rate
P05941,Clothing,Europe,Email,0.1347771395427336,1,0,0.0
P05942,Electronics,North America,Email,0.1414619276850404,1,0,0.0
P05943,Electronics,Europe,Referral,0.1658225472341511,1,0,0.0
P05944,Books,North America,Paid Ads,0.160222204170026,1,0,0.0
P05945,Toys,North America,Organic,0.1540882563761706,1,1,1.0
P05946,Clothing,Europe,Paid Ads,0.138689572908545,1,0,0.0
P05947,Clothing,North America,Organic,0.1441109985304717,1,0,0.0
P05948,Electronics,Europe,Paid Ads,0.156035660629709,1,1,1.0
P05949,Home,Europe,Social Media,0.1547717670227343,1,0,0.0
P05950,Books,Asia,Email,0.1242002973492218,1,0,0.0
P05951,Electronics,South America,Organic,0.1483254464697451,1,0,0.0
P05952,Electronics,North America,Organic,0.1425698981366378,1,0,0.0
P05953,Home,North America,Social Media,0.1814385253323536,1,0,0.0
P05954,Home,North America,Email,0.1467027544586905,1,0,0.0
P05955,Electronics,North America,Email,0.1480048912736757,1,0,0.0
P05956,Home,Asia,Social Media,0.1539077780897205,1,0,0.0
P05957,Clothing,Asia,Email,0.1232933681253451,1,0,0.0
P05958,Clothing,Europe,Organic,0.1377023526352656,1,0,0.0
P05959,Home,Europe,Paid Ads,0.1463622990948687,1,0,0.0
P05960,Books,North America,Organic,0.1466202044058793,1,0,0.0
P05961,Clothing,Europe,Paid Ads,0.1595207537869695,1,0,0.0
P05962,Toys,Asia,Paid Ads,0.1290823183135436,1,0,0.0
P05963,Clothing,Europe,Email,0.1324493946408303,1,0,0.0
P05964,Home,North America,Email,0.1369670329286657,1,0,0.0
P05965,Clothing,Europe,Social Media,0.1688766194824643,1,0,0.0
P05966,Books,North America,Paid Ads,0.1666791208543624,1,0,0.0
P05967,Toys,Europe,Social Media,0.1648555301696107,1,0,0.0
P05968,Electronics,Europe,Organic,0.1444442668948274,1,0,0.0
P05969,Toys,North America,Email,0.1432079335479803,1,0,0.0
P05970,Books,Asia,Paid Ads,0.1379462788340366,1,0,0.0
P05971,Home,Asia,Email,0.1287873961789875,1,0,0.0
P05972,Electronics,North America,Paid Ads,0.1578642686250868,1,0,0.0
P05973,Books,South America,Social Media,0.1793018539589801,1,0,0.0
P05974,Books,Europe,Social Media,0.1665924400289445,1,0,0.0
P05975,Electronics,Asia,Organic,0.1205065052043518,1,0,0.0
P05976,Toys,Asia,Referral,0.1428577643499045,1,0,0.0
P05977,Electronics,Europe,Organic,0.1439252587541088,1,0,0.0
P05978,Electronics,Asia,Paid Ads,0.1384364839734722,1,0,0.0
P05979,Clothing,North America,Organic,0.1470721147103086,1,0,0.0
P05980,Clothing,North America,Organic,0.149122966139254,1,0,0.0
P05981,Home,Europe,Email,0.1321048441895302,1,1,1.0
P05982,Electronics,Asia,Email,0.1151474107043474,1,0,0.0
P05983,Toys,Asia,Social Media,0.1555232213268174,1,0,0.0
P05984,Electronics,Europe,Referral,0.1480256582170921,1,0,0.0
P05985,Electronics,Europe,Referral,0.1541489807997423,1,0,0.0
P05986,Electronics,North America,Organic,0.1438679950390689,1,0,0.0
P05987,Clothing,Australia,Social Media,0.1653659630016306,1,0,0.0
P05988,Toys,North America,Social Media,0.1693344302613271,1,0,0.0
P05989,Home,Asia,Referral,0.140680862272624,1,0,0.0
P05990,Books,Europe,Social Media,0.1664046754022093,1,0,0.0
P05991,Electronics,Europe,Paid Ads,0.1623858150682275,1,0,0.0
P05992,Clothing,North America,Email,0.1441515611228405,1,0,0.0
P05993,Clothing,Australia,Email,0.1276321178813364,1,0,0.0
P05994,Clothing,Europe,Paid Ads,0.1525522533095002,1,0,0.0
P05995,Electronics,South America,Social Media,0.1655537063362211,1,0,0.0
P05996,Home,North America,Email,0.1426219829022406,1,0,0.0
P05997,Clothing,Europe,Referral,0.1680670074782675,1,0,0.0
P05998,Home,Asia,Organic,0.1312263597380092,1,0,0.0
P05999,Clothing,Asia,Organic,0.1303616090279434,1,0,0.0
P06000,Electronics,South America,Organic,0.1551760547641397,1,0,0.0
P06001,Home,North America,Social Media,0.1668094322476274,1,0,0.0
P06002,Electronics,North America,Social Media,0.1713353973896551,1,0,0.0
P06003,Books,Europe,Email,0.1398049515158768,1,0,0.0
P06004,Home,North America,Email,0.1403698820544701,1,0,0.0
P06005,Electronics,Australia,Email,0.1203394404630067,1,0,0.0
P06006,Toys,North America,Organic,0.1520230195349975,1,0,0.0
P06007,Clothing,Europe,Social Media,0.1764141898419132,1,0,0.0
P06008,Electronics,North America,Organic,0.1461348660586853,1,0,0.0
P06009,Home,Europe,Social Media,0.1528563837513982,1,0,0.0
P06010,Electronics,North America,Social Media,0.1738766996946165,1,0,0.0
P06011,Books,North America,Email,0.1521025203358969,1,0,0.0
P06012,Books,North America,Paid Ads,0.1578553726614683,1,0,0.0
P06013,Toys,North America,Social Media,0.1821427674372534,1,0,0.0
P06014,Clothing,Australia,Organic,0.1402852674359671,1,0,0.0
P06015,Clothing,North America,Organic,0.1525511465081786,1,0,0.0
P06016,Home,Europe,Social Media,0.1590058122463587,1,0,0.0
P06017,Electronics,Australia,Organic,0.1376131133252924,1,0,0.0
P06018,Clothing,Asia,Paid Ads,0.1355492972802683,1,0,0.0
P06019,Clothing,Australia,Organic,0.1352923109087218,1,1,1.0
P06020,Electronics,Australia,Social Media,0.1536190469083012,1,0,0.0
P06021,Clothing,Europe,Organic,0.1431287175528837,1,0,0.0
P06022,Books,Europe,Organic,0.1339203111881194,1,1,1.0
P06023,Books,North America,Social Media,0.1740826580654055,1,0,0.0
P06024,Electronics,Europe,Social Media,0.1563211110428906,1,0,0.0
P06025,Electronics,Asia,Social Media,0.1470985986657364,1,0,0.0
P06026,Electronics,Europe,Social Media,0.1642936521579886,1,1,1.0
P06027,Books,Asia,Social Media,0.1423528578774475,1,0,0.0
P06028,Electronics,Asia,Email,0.1150216030498136,1,0,0.0
P06029,Home,North America,Email,0.1400672942916649,1,0,0.0
P06030,Electronics,Asia,Paid Ads,0.1279854027960163,1,0,0.0
P06031,Home,Europe,Organic,0.1467246919061133,1,0,0.0
P06032,Clothing,North America,Paid Ads,0.1475184560590364,1,0,0.0
P06033,Home,Asia,Organic,0.1388245318694909,1,1,1.0
P06034,Electronics,Europe,Social Media,0.1620419501078975,1,0,0.0
P06035,Home,Asia,Email,0.1249109529773053,1,0,0.0
P06036,Electronics,Europe,Paid Ads,0.1376992958136366,1,0,0.0
P06037,Home,North America,Social Media,0.170522482098454,1,1,1.0
P06038,Books,Asia,Social Media,0.1474977995197144,1,0,0.0
P06039,Electronics,Europe,Email,0.1285952988733784,1,0,0.0
P06040,Books,North America,Email,0.1419223860068098,1,1,1.0
P06041,Clothing,North America,Email,0.1393592732002411,1,0,0.0
P06042,Electronics,Asia,Social Media,0.1473041369137323,1,1,1.0
P06043,Clothing,North America,Social Media,0.1689737790676586,1,1,1.0
P06044,Electronics,Asia,Organic,0.1274627766329321,1,0,0.0
P06045,Home,North America,Email,0.1438250714645456,1,0,0.0
P06046,Home,Europe,Organic,0.141888493741065,1,1,1.0
P06047,Electronics,South America,Organic,0.1581044111128053,1,0,0.0
P06048,Clothing,North America,Organic,0.1448854626549341,1,0,0.0
P06049,Books,Europe,Social Media,0.1544402061604225,1,0,0.0
P06050,Toys,Asia,Organic,0.1267435720442151,1,0,0.0
P06051,Clothing,Asia,Social Media,0.1574752565480158,1,1,1.0
P06052,Toys,Europe,Email,0.1421267526740511,1,1,1.0
P06053,Clothing,Europe,Organic,0.1491707574845243,1,0,0.0
P06054,Clothing,Asia,Social Media,0.1564386983180767,1,0,0.0
P06055,Books,Asia,Social Media,0.1451330799496401,1,0,0.0
P06056,Clothing,Asia,Social Media,0.1501592333759037,1,1,1.0
P06057,Clothing,North America,Social Media,0.1693182433940398,1,1,1.0
P06058,Clothing,Australia,Email,0.1334001910965657,1,0,0.0
P06059,Books,Europe,Referral,0.1526594503583795,1,0,0.0
P06060,Books,North America,Email,0.1419570148184415,1,0,0.0
P06061,Clothing,North America,Email,0.1421468971094726,1,0,0.0
P06062,Clothing,North America,Organic,0.1514479094287935,1,0,0.0
P06063,Clothing,North America,Organic,0.1522282155091434,1,0,0.0
P06064,Clothing,North America,Paid Ads,0.1553740452881827,1,0,0.0
P06065,Electronics,North America,Paid Ads,0.1559086418013185,1,0,0.0
P06066,Home,Europe,Organic,0.1437633571453947,1,0,0.0
P06067,Clothing,North America,Referral,0.1729023644473342,1,0,0.0
P06068,Clothing,North America,Social Media,0.157229254903906,1,0,0.0
P06069,Electronics,North America,Organic,0.1425423344505094,1,0,0.0
P06070,Electronics,North America,Paid Ads,0.1594872380999449,1,1,1.0
P06071,Toys,North America,Organic,0.1507897939024544,1,0,0.0
P06072,Clothing,Europe,Referral,0.1565328027533616,1,0,0.0
P06073,Electronics,Australia,Social Media,0.1595828705561128,1,0,0.0
P06074,Clothing,Asia,Email,0.1251771631072756,1,0,0.0
P06075,Clothing,Asia,Referral,0.1385962389442027,1,1,1.0
P06076,Electronics,North America,Email,0.1458275015294621,1,0,0.0
P06077,Clothing,North America,Organic,0.1482542437489999,1,0,0.0
P06078,Clothing,North America,Social Media,0.1657400224838068,1,0,0.0
P06079,Clothing,Asia,Organic,0.1336337057405831,1,0,0.0
P06080,Clothing,North America,Paid Ads,0.1589938031776515,1,0,0.0
P06081,Clothing,Europe,Email,0.1368379622908744,1,0,0.0
P06082,Toys,North America,Social Media,0.1820872742725204,1,0,0.0
P06083,Clothing,North America,Social Media,0.1781194559513091,1,0,0.0
P06084,Electronics,Australia,Paid Ads,0.148248298113549,1,0,0.0
P06085,Electronics,Asia,Organic,0.1449633996532063,1,0,0.0
P06086,Clothing,Asia,Social Media,0.1474138799374386,1,0,0.0
P06087,Home,Europe,Social Media,0.1593548654847759,1,1,1.0
P06088,Electronics,Asia,Paid Ads,0.1410541837658146,1,0,0.0
P06089,Home,Europe,Paid Ads,0.1472797136788278,1,0,0.0
P06090,Electronics,South America,Social Media,0.1765653642815614,1,0,0.0
P06091,Clothing,North America,Email,0.1359378886597824,1,0,0.0
P06092,Home,Europe,Organic,0.1460765501940011,1,0,0.0
P06093,Clothing,Europe,Organic,0.1332280611181041,1,0,0.0
P06094,Clothing,North America,Referral,0.1610224148682679,1,0,0.0
P06095,Electronics,Asia,Email,0.124231041653028,1,0,0.0
P06096,Home,Australia,Organic,0.1337681746534907,1,0,0.0
P06097,Electronics,Europe,Organic,0.1319111129980948,1,0,0.0
P06098,Books,North America,Paid Ads,0.1434743274709281,1,0,0.0
P06099,Electronics,Europe,Email,0.1316626768584778,1,0,0.0
P06100,Books,Asia,Social Media,0.1513555857072483,1,0,0.0
P06101,Clothing,Europe,Email,0.1372681562695705,1,1,1.0
P06102,Home,North America,Paid Ads,0.1553429433711321,1,0,0.0
P06103,Clothing,Europe,Email,0.1305959961371108,1,0,0.0
P06104,Toys,North America,Email,0.1447170371297469,1,0,0.0
P06105,Electronics,Asia,Organic,0.1203984796991789,1,0,0.0
P06106,Electronics,North America,Social Media,0.1571161480887899,1,0,0.0
P06107,Clothing,Europe,Social Media,0.1601222979096552,1,0,0.0
P06108,Electronics,Asia,Social Media,0.1452886380510652,1,0,0.0
P06109,Electronics,North America,Organic,0.1548401291485875,1,0,0.0
P06110,Toys,North America,Organic,0.1500893306155285,1,0,0.0
P06111,Toys,North America,Paid Ads,0.1667290372806105,1,1,1.0
P06112,Clothing,North America,Paid Ads,0.1512898028402742,1,0,0.0
P06113,Toys,North America,Email,0.1456027227996348,1,0,0.0
P06114,Clothing,Australia,Organic,0.1342154793498042,1,1,1.0
P06115,Electronics,Asia,Social Media,0.1574218171801034,1,0,0.0
P06116,Home,Asia,Social Media,0.1477071782123387,1,0,0.0
P06117,Home,South America,Social Media,0.1830349030774573,1,1,1.0
P06118,Toys,North America,Email,0.1363192177609138,1,0,0.0
P06119,Electronics,North America,Social Media,0.1663168565466224,1,0,0.0
P06120,Home,North America,Social Media,0.1689418758728345,1,0,0.0
P06121,Electronics,Asia,Organic,0.1372242702639106,1,0,0.0
P06122,Electronics,Europe,Email,0.1258681712169985,1,0,0.0
P06123,Electronics,North America,Organic,0.1464017644450891,1,0,0.0
P06124,Toys,North America,Email,0.1404762870042178,1,0,0.0
P06125,Books,Europe,Social Media,0.1497933461027493,1,0,0.0
P06126,Home,Europe,Social Media,0.1593601191418813,1,1,1.0
P06127,Clothing,Asia,Social Media,0.1390292648205209,1,0,0.0
P06128,Clothing,North America,Social Media,0.156775085578425,1,0,0.0
P06129,Electronics,South America,Organic,0.1533660250307441,1,0,0.0
P06130,Electronics,Europe,Organic,0.1403307992973212,1,1,1.0
P06131,Clothing,Asia,Email,0.122733843870294,1,0,0.0
P06132,Home,South America,Email,0.1502885629704963,1,1,1.0
P06133,Clothing,South America,Paid Ads,0.1558372724058691,1,0,0.0
P06134,Electronics,North America,Social Media,0.1818569353703892,1,0,0.0
P06135,Electronics,North America,Social Media,0.1689296076999261,1,0,0.0
P06136,Electronics,Europe,Organic,0.149953791895491,1,1,1.0
P06137,Clothing,Europe,Organic,0.1320504882085393,1,1,1.0
P06138,Toys,Europe,Organic,0.1377882185698694,1,0,0.0
P06139,Home,South America,Organic,0.1598490491103034,1,1,1.0
P06140,Books,North America,Social Media,0.1668847485041747,1,1,1.0
P06141,Clothing,Europe,Email,0.1295498381376349,1,0,0.0
P06142,Clothing,North America,Social Media,0.156775085578425,1,0,0.0
P06143,Electronics,Asia,Organic,0.1341759788878596,1,0,0.0
P06144,Books,Australia,Paid Ads,0.1454516640474729,1,0,0.0
P06145,Home,Europe,Social Media,0.1640607838887264,1,0,0.0
P06146,Electronics,North America,Social Media,0.1657683745754465,1,0,0.0
P06147,Clothing,Asia,Social Media,0.1415574145818946,1,1,1.0
P06148,Clothing,Europe,Social Media,0.1613788579050528,1,0,0.0
P06149,Home,North America,Email,0.1346518980589703,1,0,0.0
P06150,Toys,Asia,Organic,0.1265115339621171,1,0,0.0
P06151,Clothing,Australia,Referral,0.1562319602034971,1,1,1.0
P06152,Clothing,Europe,Email,0.1255848341886496,1,0,0.0
P06153,Electronics,Europe,Social Media,0.1666425736074316,1,1,1.0
P06154,Electronics,North America,Social Media,0.1797036268783789,1,0,0.0
P06155,Electronics,Europe,Social Media,0.1675882695161966,1,1,1.0
P06156,Electronics,Europe,Social Media,0.1647491560596242,1,0,0.0
P06157,Home,North America,Organic,0.1459220198299201,1,1,1.0
P06158,Home,North America,Social Media,0.1651103705940711,1,0,0.0
P06159,Electronics,North America,Referral,0.1503861019618017,1,1,1.0
P06160,Books,North America,Organic,0.1480291697236831,1,0,0.0
P06161,Electronics,Europe,Organic,0.1397050991693318,1,0,0.0
P06162,Clothing,Europe,Email,0.1316381168127217,1,0,0.0
P06163,Electronics,Europe,Organic,0.1419721802474683,1,0,0.0
P06164,Clothing,North America,Email,0.1420883251672882,1,0,0.0
P06165,Electronics,Europe,Email,0.1322837765133581,1,0,0.0
P06166,Clothing,Asia,Social Media,0.1585867178284047,1,0,0.0
P06167,Clothing,Europe,Paid Ads,0.1527678538525143,1,1,1.0
P06168,Toys,Australia,Social Media,0.1617908117131382,1,0,0.0
P06169,Electronics,Europe,Email,0.1353072677073111,1,0,0.0
P06170,Electronics,Europe,Email,0.1388711921880904,1,1,1.0
P06171,Electronics,North America,Social Media,0.1630757883629304,1,0,0.0
P06172,Home,Europe,Social Media,0.1669231236800659,1,1,1.0
P06173,Electronics,Asia,Social Media,0.1473805049801068,1,0,0.0
P06174,Books,South America,Organic,0.1479421277477041,1,0,0.0
P06175,Clothing,Australia,Email,0.1295801474888335,1,0,0.0
P06176,Clothing,North America,Organic,0.1463283729238921,1,0,0.0
P06177,Clothing,Europe,Organic,0.1562069727231435,1,1,1.0
P06178,Electronics,Europe,Social Media,0.16500025011921,1,0,0.0
P06179,Electronics,Europe,Organic,0.1517963981420829,1,1,1.0
P06180,Clothing,North America,Organic,0.1552602600973963,1,0,0.0
P06181,Clothing,Asia,Organic,0.1299730800504297,1,0,0.0
P06182,Electronics,South America,Organic,0.1522149316561758,1,1,1.0
P06183,Electronics,Europe,Organic,0.1320065717216154,1,0,0.0
P06184,Toys,North America,Social Media,0.1639471970452595,1,1,1.0
P06185,Electronics,North America,Organic,0.152605546079868,1,0,0.0
P06186,Books,Europe,Social Media,0.1593867338458006,1,0,0.0
P06187,Home,North America,Organic,0.1511254198095185,1,0,0.0
P06188,Electronics,South America,Social Media,0.1640194602132199,1,1,1.0
P06189,Electronics,Europe,Paid Ads,0.1513493883944762,1,1,1.0
P06190,Electronics,Europe,Email,0.1423374839186104,1,0,0.0
P06191,Home,Europe,Organic,0.1321019908010547,1,0,0.0
P06192,Home,North America,Organic,0.1510990086756246,1,0,0.0
P06193,Home,South America,Paid Ads,0.1714475920135666,1,0,0.0
P06194,Toys,Europe,Organic,0.1530971588996763,1,0,0.0
P06195,Home,Australia,Social Media,0.1523674923849159,1,0,0.0
P06196,Electronics,Europe,Paid Ads,0.153416042957427,1,0,0.0
P06197,Electronics,Asia,Organic,0.1381928931908796,1,1,1.0
P06198,Books,North America,Organic,0.1502962447565295,1,0,0.0
P06199,Electronics,Europe,Paid Ads,0.1566589914404412,1,0,0.0
P06200,Electronics,Asia,Social Media,0.148422116696759,1,0,0.0
P06201,Home,Asia,Social Media,0.1514383904933553,1,1,1.0
P06202,Clothing,Asia,Organic,0.1263612960194841,1,0,0.0
P06203,Toys,North America,Organic,0.1480831511973818,1,0,0.0
P06204,Home,Australia,Email,0.1327180184438813,1,0,0.0
P06205,Electronics,Australia,Organic,0.1319991705897744,1,0,0.0
P06206,Toys,North America,Email,0.1413236502304402,1,0,0.0
P06207,Electronics,South America,Organic,0.1599927361965254,1,0,0.0
P06208,Clothing,North America,Paid Ads,0.1683978146366468,1,0,0.0
P06209,Clothing,Europe,Social Media,0.1501219240048596,1,1,1.0
P06210,Electronics,North America,Organic,0.1611217637385261,1,0,0.0
P06211,Clothing,Australia,Organic,0.1341721926243794,1,0,0.0
P06212,Electronics,North America,Email,0.1478911858971952,1,0,0.0
P06213,Clothing,Europe,Email,0.1424094169428209,1,0,0.0
P06214,Clothing,Europe,Social Media,0.1723994164700492,1,0,0.0
P06215,Home,North America,Organic,0.1443140677452436,1,0,0.0
P06216,Books,Europe,Email,0.1340107850354423,1,0,0.0
P06217,Electronics,North America,Email,0.141709782792149,1,0,0.0
P06218,Clothing,Asia,Email,0.1221418094225889,1,0,0.0
P06219,Clothing,Australia,Email,0.1371804154252172,1,0,0.0
P06220,Electronics,Asia,Organic,0.1296296807092992,1,0,0.0
P06221,Home,Asia,Organic,0.1216132676141396,1,0,0.0
P06222,Home,North America,Email,0.1385976501338454,1,0,0.0
P06223,Electronics,North America,Organic,0.1389334028647698,1,0,0.0
P06224,Clothing,Europe,Organic,0.1404208177124947,1,0,0.0
P06225,Electronics,North America,Social Media,0.1738429023894739,1,0,0.0
P06226,Home,South America,Social Media,0.1722330184818215,1,0,0.0
P06227,Electronics,North America,Paid Ads,0.1525389462678595,1,0,0.0
P06228,Toys,South America,Organic,0.153957425308978,1,0,0.0
P06229,Home,North America,Organic,0.1496534799327858,1,1,1.0
P06230,Clothing,Asia,Social Media,0.1515419518103478,1,1,1.0
P06231,Clothing,North America,Paid Ads,0.1600203569155137,1,0,0.0
P06232,Toys,North America,Organic,0.1636834531675218,1,0,0.0
P06233,Clothing,Asia,Paid Ads,0.1364294011576958,1,0,0.0
P06234,Electronics,North America,Referral,0.1669684123739143,1,1,1.0
P06235,Clothing,Asia,Referral,0.1326863905981422,1,0,0.0
P06236,Books,Europe,Paid Ads,0.1455377065423807,1,0,0.0
P06237,Home,North America,Social Media,0.1676628253070431,1,0,0.0
P06238,Home,South America,Paid Ads,0.155625640502985,1,0,0.0
P06239,Books,Europe,Social Media,0.1578571124058516,1,0,0.0
P06240,Books,Asia,Paid Ads,0.1348009607106678,1,0,0.0
P06241,Toys,Europe,Social Media,0.1594388260421463,1,0,0.0
P06242,Electronics,Europe,Organic,0.158360133877989,1,0,0.0
P06243,Clothing,North America,Social Media,0.1723484876400109,1,0,0.0
P06244,Home,North America,Organic,0.1616324902902158,1,0,0.0
P06245,Home,Europe,Social Media,0.17263290683144,1,1,1.0
P06246,Home,Europe,Email,0.1325596416432931,1,0,0.0
P06247,Electronics,North America,Paid Ads,0.155352061073173,1,0,0.0
P06248,Home,Europe,Organic,0.1398228736408635,1,1,1.0
P06249,Home,Europe,Social Media,0.1613547437316033,1,0,0.0
P06250,Electronics,North America,Email,0.1362963345797307,1,1,1.0
P06251,Clothing,North America,Social Media,0.1657806959002705,1,1,1.0
P06252,Electronics,Europe,Organic,0.1442541466099382,1,0,0.0
P06253,Clothing,North America,Referral,0.1638878075630374,1,1,1.0
P06254,Electronics,North America,Organic,0.1500282768007168,1,0,0.0
P06255,Clothing,North America,Social Media,0.1683867254812064,1,0,0.0
P06256,Clothing,Australia,Email,0.1345445455608592,1,0,0.0
P06257,Home,Asia,Referral,0.1409976199221118,1,0,0.0
P06258,Home,North America,Social Media,0.1793424697943013,1,0,0.0
P06259,Books,North America,Organic,0.1370281480624576,1,1,1.0
P06260,Electronics,Asia,Email,0.1278607982855401,1,0,0.0
P06261,Electronics,Europe,Organic,0.1450353282512059,1,1,1.0
P06262,Books,Asia,Paid Ads,0.131590867160371,1,0,0.0
P06263,Electronics,South America,Email,0.1461998722319625,1,0,0.0
P06264,Toys,Europe,Organic,0.1455318408209908,1,0,0.0
P06265,Books,North America,Organic,0.1535463571693598,1,1,1.0
P06266,Clothing,Asia,Social Media,0.1378085687013959,1,0,0.0
P06267,Toys,Australia,Social Media,0.1600170416843759,1,0,0.0
P06268,Electronics,Europe,Organic,0.1393790130865669,1,0,0.0
P06269,Clothing,Europe,Social Media,0.1693491506999516,1,0,0.0
P06270,Home,North America,Paid Ads,0.1442129562307514,1,0,0.0
P06271,Clothing,North America,Social Media,0.1862876676492173,1,0,0.0
P06272,Toys,Asia,Social Media,0.143863701962949,1,1,1.0
P06273,Electronics,South America,Email,0.1574653963779727,1,0,0.0
P06274,Clothing,Europe,Social Media,0.1612714098480329,1,0,0.0
P06275,Clothing,Asia,Email,0.1197382592492467,1,0,0.0
P06276,Home,North America,Email,0.1439385948694858,1,0,0.0
P06277,Electronics,North America,Organic,0.1549428001615779,1,0,0.0
P06278,Clothing,Europe,Referral,0.1451374929174512,1,0,0.0
P06279,Books,North America,Organic,0.1521853109684669,1,0,0.0
P06280,Electronics,Europe,Social Media,0.1619993538383789,1,0,0.0
P06281,Books,North America,Paid Ads,0.1581658197387296,1,0,0.0
P06282,Clothing,Asia,Email,0.124091466006625,1,0,0.0
P06283,Home,Asia,Email,0.1215688032064942,1,0,0.0
P06284,Home,Europe,Email,0.1299104975845352,1,1,1.0
P06285,Electronics,North America,Social Media,0.1738429023894739,1,0,0.0
P06286,Clothing,Europe,Paid Ads,0.1523660234591129,1,0,0.0
P06287,Books,Australia,Email,0.133117188125258,1,0,0.0
P06288,Clothing,Europe,Organic,0.1443474701070891,1,0,0.0
P06289,Toys,North America,Social Media,0.1765143914573694,1,0,0.0
P06290,Clothing,North America,Organic,0.1570352784483018,1,0,0.0
P06291,Electronics,North America,Organic,0.1376389188171152,1,1,1.0
P06292,Clothing,North America,Social Media,0.156775085578425,1,0,0.0
P06293,Toys,Asia,Organic,0.1405055252458472,1,1,1.0
P06294,Clothing,Asia,Organic,0.1225191434001579,1,0,0.0
P06295,Books,North America,Organic,0.1412187584175915,1,0,0.0
P06296,Books,North America,Organic,0.1460335684897573,1,0,0.0
P06297,Clothing,North America,Organic,0.1381833800247496,1,0,0.0
P06298,Electronics,South America,Social Media,0.1737775592824922,1,1,1.0
P06299,Home,Europe,Organic,0.1368232408529276,1,0,0.0
P06300,Clothing,Europe,Email,0.1342634807873096,1,0,0.0
P06301,Home,Europe,Email,0.1378262248273132,1,0,0.0
P06302,Clothing,Europe,Paid Ads,0.1460761054429974,1,0,0.0
P06303,Clothing,North America,Social Media,0.1661036551155745,1,1,1.0
P06304,Home,North America,Social Media,0.171308829125537,1,0,0.0
P06305,Clothing,Europe,Social Media,0.1687913178788022,1,1,1.0
P06306,Clothing,Europe,Social Media,0.1726695639742698,1,1,1.0
P06307,Clothing,North America,Social Media,0.1672980686326288,1,0,0.0
P06308,Clothing,North America,Referral,0.1741551977233296,1,0,0.0
P06309,Clothing,North America,Social Media,0.1749129641462513,1,1,1.0
P06310,Books,Europe,Organic,0.1342869006044704,1,0,0.0
P06311,Clothing,Europe,Social Media,0.1535230510348226,1,0,0.0
P06312,Clothing,South America,Organic,0.1510421283613011,1,0,0.0
P06313,Home,North America,Referral,0.1722245620441401,1,0,0.0
P06314,Electronics,North America,Social Media,0.165731770320947,1,1,1.0
P06315,Electronics,North America,Paid Ads,0.1438951217705844,1,0,0.0
P06316,Toys,Europe,Referral,0.154384121761871,1,0,0.0
P06317,Home,Europe,Organic,0.1319660368703782,1,0,0.0
P06318,Clothing,Asia,Email,0.1185221693478747,1,0,0.0
P06319,Home,North America,Organic,0.1451697201578594,1,0,0.0
P06320,Electronics,Europe,Paid Ads,0.1494451889804035,1,0,0.0
P06321,Home,Asia,Social Media,0.1554486641956553,1,0,0.0
P06322,Clothing,South America,Email,0.1524056020442378,1,0,0.0
P06323,Clothing,Australia,Email,0.1233183685761932,1,1,1.0
P06324,Clothing,Asia,Social Media,0.1460305512888462,1,0,0.0
P06325,Electronics,South America,Paid Ads,0.1624514055163468,1,0,0.0
P06326,Electronics,North America,Email,0.1404705749544746,1,0,0.0
P06327,Toys,North America,Email,0.1410526005848933,1,0,0.0
P06328,Clothing,North America,Organic,0.1377822206342999,1,0,0.0
P06329,Clothing,Asia,Social Media,0.1413204894676075,1,0,0.0
P06330,Electronics,South America,Social Media,0.1736269874574689,1,0,0.0
P06331,Electronics,North America,Organic,0.1376389188171152,1,0,0.0
P06332,Home,Europe,Email,0.13994146968004,1,1,1.0
P06333,Clothing,Asia,Social Media,0.1400180053644583,1,0,0.0
P06334,Clothing,South America,Social Media,0.1810439050214113,1,0,0.0
P06335,Electronics,Europe,Organic,0.1457089258973582,1,0,0.0
P06336,Home,Australia,Paid Ads,0.1392435702211538,1,0,0.0
P06337,Electronics,North America,Paid Ads,0.1616478343655416,1,1,1.0
P06338,Electronics,North America,Social Media,0.1743405274966209,1,0,0.0
P06339,Clothing,Europe,Organic,0.1399445806596351,1,0,0.0
P06340,Electronics,North America,Paid Ads,0.152419847528662,1,0,0.0
P06341,Electronics,North America,Email,0.1487109810767948,1,0,0.0
P06342,Home,Asia,Paid Ads,0.1376687233215636,1,0,0.0
P06343,Home,Asia,Paid Ads,0.1424663884384008,1,0,0.0
P06344,Books,Asia,Social Media,0.1372086696894857,1,0,0.0
P06345,Clothing,North America,Social Media,0.1694741246375517,1,1,1.0
P06346,Electronics,Europe,Social Media,0.1518511729974637,1,0,0.0
P06347,Electronics,North America,Social Media,0.1689805425888959,1,0,0.0
P06348,Toys,North America,Paid Ads,0.1604448100502749,1,0,0.0
P06349,Clothing,Europe,Paid Ads,0.1592777206040375,1,0,0.0
P06350,Home,North America,Social Media,0.1631439267862935,1,0,0.0
P06351,Electronics,North America,Organic,0.1452221512527332,1,0,0.0
P06352,Clothing,Asia,Organic,0.1292353819590546,1,0,0.0
P06353,Electronics,North America,Email,0.1363067223726967,1,0,0.0
P06354,Clothing,Australia,Organic,0.1413826098713392,1,0,0.0
P06355,Toys,Europe,Paid Ads,0.1487335225669258,1,0,0.0
P06356,Toys,Australia,Social Media,0.1567097228744448,1,0,0.0
P06357,Clothing,North America,Social Media,0.1731050063203938,1,0,0.0
P06358,Clothing,Europe,Social Media,0.1612541704803989,1,0,0.0
